County;faa_ors;FAA_Lat;FAA_Long;case_id;USWTDB_Lat;USWTDB_Long;Center_Lat;Center_Long;Center_X;Center_Y;Label
81;19-002203;43.044444;-93.704167;3013207;43.044594;-93.704292;43.0445706428866;-93.7042193714408;442641;4766004;Polygon ((-93.70458500178061456 43.04450133579355509, -93.70405199302882693 43.04482351438302601, -93.70390779888907673 43.04468986619557569, -93.7040275111996408 43.04446490447851659, -93.70444092127748092 43.04437765314151676, -93.70458500178061456 43.04450133579355509))
81;19-002206;42.935556;-93.674167;3013296;42.935493;-93.674194;42.9355216936853;-93.6738624972534;445017;4753874;Polygon ((-93.67444185302228732 42.93557876664755923, -93.67349390161076883 42.93571390279019795, -93.67325406338463267 42.93548610110251929, -93.67421541106655525 42.93533593939859827, -93.67444185302228732 42.93557876664755923))
81;19-002207;42.936667;-93.672222;3013295;42.936493;-93.672295;42.936556628671;-93.6720106253799;445169;4753988;Polygon ((-93.67249804139534319 42.9366489674593339, -93.6715087857797073 42.93672951812084904, -93.67170181482018165 42.93639453261773298, -93.67245513076728969 42.93644492144758829, -93.67249804139534319 42.9366489674593339))
81;19-002208;42.945278;-93.655;3013253;42.945091;-93.654793;42.9451348827355;-93.6549960285383;446564;4754930;Polygon ((-93.65463412512215768 42.9452713842184437, -93.65464541933855003 42.94505705603183543, -93.65519913160913745 42.94482467578873752, -93.65534536338000748 42.94518260564652934, -93.65500211018648713 42.94543371400332887, -93.65463412512215768 42.9452713842184437))
81;19-002209;43.050556;-93.7125;3013212;43.050392;-93.712494;43.0504521171997;-93.7125420792726;441969;4766663;Polygon ((-93.71303090225799792 43.05034337428927671, -93.71244301881677075 43.05062108852397529, -93.71221197297448668 43.05061754388647444, -93.71234461926680126 43.05033768264760141, -93.71303090225799792 43.05034337428927671))
81;19-002210;43.050833;-93.706389;3013211;43.050793;-93.70639;43.0508178218483;-93.7063275173226;442475;4766700;Polygon ((-93.70673103804702464 43.05079097931303522, -93.70610869508968221 43.0510290115813703, -93.70585566656809817 43.05088607192244154, -93.70658613762455502 43.0505975456631873, -93.70673103804702464 43.05079097931303522))
81;19-002211;42.931111;-93.665;3013263;42.93119;-93.665092;42.9312185756289;-93.6654335316515;445701;4753391;Polygon ((-93.66504716715175505 42.93132452933347309, -93.66494347321263092 42.93114076494941855, -93.66580290339045689 42.93097631714640272, -93.66567281697824399 42.93149031089912171, -93.66504716715175505 42.93132452933347309))
81;19-002212;42.939167;-93.668333;3013247;42.939293;-93.668091;42.9392592020131;-93.668450057937;445462;4754286;Polygon ((-93.66796798868199403 42.93936520883232077, -93.66797266968218594 42.93917084925899275, -93.66869635627351443 42.93898724037886439, -93.66890971252311715 42.93927500077376891, -93.66855309209161362 42.93953619381279907, -93.66796798868199403 42.93936520883232077))
81;19-002215;42.936667;-93.658889;3013262;42.936493;-93.658592;42.9365168820923;-93.6588629858045;446241;4753975;Polygon ((-93.65845107098192557 42.9366187251759257, -93.65844184764814884 42.93638956568015175, -93.6591804220095554 42.93633050328701728, -93.65921185219451672 42.93673393568738561, -93.65845107098192557 42.9366187251759257))
81;19-002216;42.944167;-93.659722;3013243;42.944092;-93.65979;42.9440602792237;-93.6600757803866;446149;4754814;Polygon ((-93.65967298986846856 42.94420266406732622, -93.65964373339495808 42.9440035176714261, -93.66048247772828006 42.94378940045855586, -93.66027777102206642 42.94430880041396392, -93.65967298986846856 42.94420266406732622))
81;19-002217;43.05;-93.708889;3013213;43.049992;-93.708992;43.0499726297305;-93.7090282615391;442255;4766608;Polygon ((-93.70945616350446983 43.04985903259490243, -93.70897023150271821 43.0501410797196371, -93.70873964652975019 43.05017738745242895, -93.70885123811324036 43.04983786725944839, -93.70945616350446983 43.04985903259490243))
81;19-002218;42.933056;-93.663611;3013266;42.932991;-93.663689;42.9329949702783;-93.6640054735125;445819;4753587;Polygon ((-93.6635346836032312 42.93308504754691057, -93.66354637317346032 42.93291057884258777, -93.66420859757718631 42.93269247425806867, -93.66440172894081684 42.93299530941180819, -93.66420162190203769 42.9333054094775548, -93.6635346836032312 42.93308504754691057))
81;19-002220;42.934444;-93.662222;3013265;42.934391;-93.662292;42.9344392470133;-93.6625513100247;445939;4753747;Polygon ((-93.66216678559575826 42.93454549969184342, -93.66213047810020953 42.93432147997332038, -93.66281413442830228 42.93420291718607729, -93.66291889620357836 42.93448633487808053, -93.66273821192045546 42.93471161082943155, -93.66216678559575826 42.93454549969184342))
81;19-002221;42.972778;-93.647222;3013270;42.972691;-93.647194;42.9726264441537;-93.647389885572;447208;4757978;Polygon ((-93.64708312042807847 42.97270114930132223, -93.64706819171931329 42.97257167956645674, -93.64772411392145557 42.97235370704605373, -93.64755198424337834 42.97276327477829483, -93.64728876897800092 42.97289930056466289, -93.64708312042807847 42.97270114930132223))
81;19-002228;42.950556;-93.669722;3013239;42.950493;-93.669792;42.9504663748785;-93.669563890111;445381;4755531;Polygon ((-93.67002829204166403 42.95040084198709707, -93.66977954366124948 42.95060659536980552, -93.66912839280838909 42.95061040359488658, -93.66937590149980508 42.95029005289340063, -93.67002829204166403 42.95040084198709707))
81;19-002229;42.963056;-93.651111;3013252;42.963291;-93.651093;42.9632848983383;-93.6512865097816;446883;4756943;Polygon ((-93.65099384101770852 42.96335515727811583, -93.65099184464580162 42.96316581999115414, -93.65156061536231391 42.96305794375627585, -93.65140326142589799 42.96357705667708871, -93.65099384101770852 42.96335515727811583))
81;19-002230;42.974444;-93.643056;3013269;42.97459;-93.643188;42.9745798943885;-93.6432601727067;447547;4758192;Polygon ((-93.64305067385993198 42.97465678963322233, -93.6430282927171902 42.9744625842283412, -93.64352295719650954 42.97439502713950787, -93.64329697733266755 42.97484973674785635, -93.64305067385993198 42.97465678963322233))
81;19-002231;42.951111;-93.6675;3013236;42.951191;-93.667389;42.9511937257871;-93.6677517089835;445529;4755611;Polygon ((-93.66726279494457685 42.95128617305320518, -93.66725407431920303 42.95110684063348572, -93.66785624203757266 42.95096380855775919, -93.66827845063875202 42.95111581331918416, -93.66790238086773002 42.95146680903181391, -93.66726279494457685 42.95128617305320518))
81;19-002295;43.085833;-93.704444;3013223;43.085991;-93.704491;43.0859600353591;-93.7044541585887;442661;4770601;Polygon ((-93.70480103960979079 43.08585585459062628, -93.70430834851495661 43.08616781856925115, -93.70409642114887561 43.08606448502987973, -93.70458922671994628 43.08576248675218778, -93.70480103960979079 43.08585585459062628))
81;19-002296;43.058889;-93.675278;3013222;43.058792;-93.675293;43.0588211884467;-93.6750123113442;445033;4767567;Polygon ((-93.67545044985745051 43.05894987043981104, -93.67457436489911515 43.05899490022323306, -93.67454396339218192 43.05870109570898308, -93.67546766186040941 43.05866076790714203, -93.67545044985745051 43.05894987043981104))
81;19-002297;43.056389;-93.675278;3013221;43.056492;-93.675392;43.0564622612809;-93.6749706068298;445034;4767305;Polygon ((-93.67544900857618018 43.05658103616683263, -93.67449821795803189 43.05662650626553045, -93.67440732326450359 43.05639285144649619, -93.6754389875803497 43.05628711147708287, -93.67544900857618018 43.05658103616683263))
81;19-002298;43.062222;-93.673333;3013219;43.06229;-93.673393;43.0622849465257;-93.6729557223083;445203;4767951;Polygon ((-93.67345083318882359 43.06236420686801836, -93.67248728711629724 43.06249444247801961, -93.67259186980592744 43.06211513717851602, -93.67345539228800533 43.06215988638609105, -93.67345083318882359 43.06236420686801836))
81;19-002299;43.059722;-93.673333;3013218;43.059891;-93.673393;43.0598874590033;-93.6730092594671;445197;4767684;Polygon ((-93.67349555763787805 43.05998015389163669, -93.67243626728050288 43.06005115924519799, -93.67263032283807433 43.05977596623574044, -93.67349973476012792 43.05974095615290764, -93.67349555763787805 43.05998015389163669))
81;19-002300;43.055278;-93.6725;3013217;43.055191;-93.672394;43.0552157646659;-93.6720401159207;445272;4767165;Polygon ((-93.67250241419722556 43.05532328665547936, -93.67134770121886334 43.05535996318580771, -93.67199647699689535 43.05503725754838484, -93.67247963558909873 43.05510417827365188, -93.67250241419722556 43.05532328665547936))
81;19-002301;43.046667;-93.669167;3013216;43.046791;-93.668991;43.0467839925034;-93.6693560352217;445483;4766227;Polygon ((-93.66892466243055537 43.04692179109340344, -93.66890190003294947 43.046702681572242, -93.66958581139989803 43.04649438789369498, -93.66977933271381573 43.04679720538351262, -93.66950367488553297 43.04706290599911966, -93.66892466243055537 43.04692179109340344))
81;19-002302;43.051389;-93.668611;3013215;43.051292;-93.668694;43.0512820987798;-93.6690045484924;445515;4766726;Polygon ((-93.66859575075547184 43.05138819554093743, -93.66855923753196578 43.0511542181114919, -93.66907481500562938 43.05108144599955722, -93.66939423586460123 43.05108954362207641, -93.66925665686812863 43.05155872976197173, -93.66859575075547184 43.05138819554093743))
81;19-002303;43.046667;-93.671944;3013214;43.046791;-93.671989;43.0468147080405;-93.6717234432581;445290;4766232;Polygon ((-93.67221580262557268 43.04692051654535589, -93.67146227645201861 43.04697476805396406, -93.67112804055155095 43.04685215899795026, -93.67146553734031045 43.04665086786641837, -93.67222031091810663 43.0467112130771099, -93.67221580262557268 43.04692051654535589))
81;19-002304;43.093333;-93.699722;3013167;43.093193;-93.69989;43.093215225425;-93.6997927556987;443047;4771403;Polygon ((-93.70021750465974719 43.09313480033019772, -93.69955454230790792 43.09342785435077872, -93.69935596785751386 43.09330449956927112, -93.69999173596013975 43.09301161305099015, -93.70021750465974719 43.09313480033019772))
81;19-002305;43.090939;-93.702597;3013166;43.090893;-93.702591;43.0909404503741;-93.702515224634;442823;4771153;Polygon ((-93.70285901965208097 43.09087986870196829, -93.70239284540726032 43.09113685113403847, -93.70215314179128541 43.09098385713822665, -93.70268769677954879 43.09076133500202843, -93.70285901965208097 43.09087986870196829))
81;19-002306;43.095556;-93.704167;3013165;43.095493;-93.704292;43.0955597258552;-93.7042838824874;442683;4771667;Polygon ((-93.70460777523102536 43.09558329816307776, -93.70405216137659465 43.0957511485385325, -93.70391447388421113 43.09560251338690051, -93.70420493616464341 43.09543629575807699, -93.70459897709464769 43.09540895639900526, -93.70460777523102536 43.09558329816307776))
81;19-002307;43.093333;-93.705833;3013163;43.093292;-93.705894;43.0933051598533;-93.705888715861;442551;4771418;Polygon ((-93.7061821933696848 43.09331258325783409, -93.70566722383428271 43.09346524245280818, -93.70550257244107684 43.09333670640391034, -93.70617333393016679 43.09313325918546411, -93.7061821933696848 43.09331258325783409))
81;19-002308;43.090833;-93.708889;3013162;43.090691;-93.708794;43.0907196524475;-93.708814705948;442310;4771132;Polygon ((-93.70924137015667554 43.09056415668426609, -93.70873575739612704 43.090936012513815, -93.70854557926668349 43.09095213848798522, -93.70860262763471837 43.09059302759772692, -93.70924137015667554 43.09056415668426609))
81;19-002309;43.091111;-93.711389;3013161;43.091091;-93.711395;43.0910547599721;-93.7114614344196;442095;4771171;Polygon ((-93.71189720586883709 43.09101922255668882, -93.71138918359633863 43.09118182980305534, -93.71119894781017479 43.09119297780103608, -93.7112638168893568 43.09092350640834468, -93.71189720586883709 43.09101922255668882))
81;19-002310;43.095556;-93.712222;3013160;43.095493;-93.712189;43.0954732807865;-93.7122557031475;442035;4771663;Polygon ((-93.71289024155446157 43.09535682121784816, -93.71213927950022082 43.09568039266276429, -93.71186750265380283 43.09569703195580814, -93.71195829829885326 43.09531777878763137, -93.71289024155446157 43.09535682121784816))
81;19-002311;43.093333;-93.713056;3013159;43.093292;-93.713196;43.0933226135229;-93.7132551760842;441951;4771425;Polygon ((-93.71382801273374241 43.0932603396651146, -93.71312363015934466 43.09349393771921655, -93.71286482458411626 43.0934556883754567, -93.71303166568750953 43.09318558078203409, -93.71382801273374241 43.0932603396651146))
81;19-002312;43.071944;-93.696667;3013158;43.07209;-93.696594;43.0720527330582;-93.6965017615612;443295;4769051;Polygon ((-93.69689874290834553 43.07197958550493411, -93.69632417243720113 43.07225713506737463, -93.69611803127128269 43.07205907876208073, -93.69675489486753861 43.07188080620137072, -93.69689874290834553 43.07197958550493411))
81;19-002313;43.072222;-93.698889;3013157;43.07209;-93.69899;43.0721738176739;-93.6988766079617;443102;4769066;Polygon ((-93.69925313201459005 43.07215870848514072, -93.69865098968037387 43.07240155886035637, -93.69843810099177972 43.07220853070385402, -93.69916240302723054 43.07194998685903897, -93.69925313201459005 43.07215870848514072))
81;19-002314;43.0725;-93.712222;3013155;43.072491;-93.712296;43.0725128278903;-93.7123433728132;442006;4769113;Polygon ((-93.71286187804740564 43.07241999150600975, -93.71221901062892812 43.0726631669135358, -93.71206269792018873 43.07266413967311536, -93.71205992908976157 43.0724249844061049, -93.71286187804740564 43.07241999150600975))
81;19-002316;43.082222;-93.721111;3013174;43.082291;-93.720993;43.0822874552263;-93.7211771450861;441296;4770205;Polygon ((-93.72165659436774376 43.08215915787629768, -93.72113026653416057 43.08249133751324678, -93.72083774992483995 43.08247324953519097, -93.72098331697263518 43.08213350538460418, -93.72165659436774376 43.08215915787629768))
81;19-002317;43.08;-93.720556;3013164;43.079891;-93.720589;43.079948890328;-93.7206995853793;441333;4769945;Polygon ((-93.72108834979245273 43.07990862990802583, -93.72063511185125151 43.08009584694354288, -93.72041098552536198 43.0801122064201607, -93.72057037703189053 43.07979230664002301, -93.72108834979245273 43.07990862990802583))
81;19-002319;43.072222;-93.708056;3013154;43.072292;-93.707993;43.0722951730245;-93.70802371256;442357;4769086;Polygon ((-93.70834905454928787 43.07222559373546744, -93.70780903124857275 43.07254783190576575, -93.70780530421102128 43.07222397550746962, -93.70820513035700117 43.07212184655872278, -93.70834905454928787 43.07222559373546744))
81;19-002320;42.975556;-93.666944;3013284;42.975491;-93.666992;42.9755037028598;-93.6673377031024;445584;4758310;Polygon ((-93.66687346680815551 42.97558781328218913, -93.66688504580589836 42.97540338047055997, -93.66741334869821856 42.97531060992105978, -93.66771175064977228 42.97529392101850476, -93.66762860541678037 42.97576279365735274, -93.66687346680815551 42.97558781328218913))
81;19-002321;42.974722;-93.666944;3074524;42.974697;-93.669159;42.9747772149624;-93.6695301597051;445405;4758231;Polygon ((-93.66907210113915028 42.97495924614910479, -93.66890654901406776 42.9747110713722833, -93.67000298227097232 42.97444555047295012, -93.66986062485324283 42.97508418818777898, -93.66907210113915028 42.97495924614910479))
81;19-002322;42.979444;-93.664444;3013282;42.979492;-93.66449;42.9795338297368;-93.6648553842838;445790;4758756;Polygon ((-93.66449509784882821 42.97963328192271604, -93.6644186275486561 42.97946430915310145, -93.66512254536995385 42.97929080414916569, -93.66522702080474971 42.9795393391948366, -93.6649040843300611 42.97980032349853019, -93.66449509784882821 42.97963328192271604))
81;19-002324;43.080278;-93.723333;3013176;43.080292;-93.72319;43.0802909696303;-93.7233467277892;441117;4769984;Polygon ((-93.72382865306546762 43.08020343961973708, -93.72326766511372398 43.08047605537738889, -93.72302976829962518 43.08047755876108909, -93.72313453653471527 43.08013806954954816, -93.72382865306546762 43.08020343961973708))
81;19-002325;42.9775;-93.665556;3013280;42.97739;-93.665489;42.977420619881;-93.6658095340069;445711;4758522;Polygon ((-93.66540999243250099 42.97758225193681625, -93.66534671774444121 42.97737832309381645, -93.66598867706693454 42.97712544733357021, -93.66624426805553583 42.9775425189225615, -93.66594676887935123 42.97764390712404037, -93.66540999243250099 42.97758225193681625))
81;19-002326;42.985556;-93.653889;3013279;42.985592;-93.653992;42.9855567982968;-93.6541883541957;446665;4759418;Polygon ((-93.65379486398813924 42.98561675917733993, -93.65388092574059442 42.98541197112811574, -93.65462687754344984 42.98535289594131115, -93.65423174841271248 42.98585343909941514, -93.65379486398813924 42.98561675917733993))
81;19-002327;42.986944;-93.652778;3013278;42.986992;-93.653091;42.9870305763016;-93.6532302727053;446744;4759581;Polygon ((-93.65291160932115133 42.98710421634870471, -93.65293022958978497 42.98693967646426728, -93.65352599325092342 42.98679675685863799, -93.65348833362554615 42.98708597650594498, -93.65318519380262785 42.98730196890880961, -93.65291160932115133 42.98710421634870471))
81;19-002328;42.977778;-93.6475;3013277;42.977894;-93.647591;42.9779039045286;-93.6477260981109;447185;4758564;Polygon ((-93.64746479038626603 42.9780157170636059, -93.6474224024133548 42.97785650574169836, -93.64788900404442984 42.9776993972909267, -93.64796083848766273 42.97807768699583164, -93.64746479038626603 42.9780157170636059))
81;19-002330;42.977222;-93.65;3013275;42.977291;-93.650093;42.9773090413209;-93.6502743485489;446977;4758500;Polygon ((-93.64989700849312726 42.97732210814229603, -93.64989548676891218 42.97717761421998972, -93.65058695211514816 42.97710890902852299, -93.65045648877796225 42.97760793518890665, -93.64989700849312726 42.97732210814229603))
81;19-002331;42.972778;-93.660278;3013274;42.972794;-93.660294;42.9728131526037;-93.6605469226603;446136;4758007;Polygon ((-93.66017686183474211 42.9729724749854114, -93.660113183000135 42.9727286825963688, -93.66077600513723667 42.97252554407783975, -93.66090823264777043 42.97283371736896385, -93.660775194318731 42.97308362796243131, -93.66017686183474211 42.9729724749854114))
81;19-002332;42.935556;-93.660556;3013264;42.935692;-93.66069;42.9356996711033;-93.6608991432545;446074;4753886;Polygon ((-93.66049420306070772 42.9357823851127165, -93.66047872363510862 42.93560309067352421, -93.66111434288001192 42.93543000350059202, -93.66132722496089968 42.93567791793320509, -93.66093065143977014 42.93600907855271487, -93.66049420306070772 42.9357823851127165))
81;19-002333;42.938333;-93.670556;3013248;42.938492;-93.670593;42.9385677887906;-93.6703803882956;445303;4754210;Polygon ((-93.67078833161960461 42.93870460999336558, -93.67013095708571768 42.93874832331353275, -93.66977696796388386 42.93862582312038256, -93.67037076747584479 42.93834828885552213, -93.67085371259388182 42.93847999730069631, -93.67078833161960461 42.93870460999336558))
81;19-002334;42.942222;-93.663889;3013245;42.942192;-93.663994;42.9422396956011;-93.6643018738507;445803;4754614;Polygon ((-93.66385183693716954 42.9423401375592988, -93.66382256796374861 42.94214099225140302, -93.66467537198201398 42.94197659150918156, -93.66457964618500398 42.94253522943110823, -93.66385183693716954 42.9423401375592988))
81;19-002335;42.941111;-93.666389;3013246;42.94099;-93.66629;42.9410573723139;-93.6666562563447;445609;4754484;Polygon ((-93.66623597081526498 42.94110807035099242, -93.66620712457357456 42.9409487861735002, -93.66667415244319272 42.94086135823066286, -93.66707492147760661 42.94091881796313714, -93.66684213056937836 42.94134371885876078, -93.66623597081526498 42.94110807035099242))
81;19-002336;42.944722;-93.6575;3013242;42.944592;-93.657692;42.9446725329995;-93.6578735727157;446329;4754880;Polygon ((-93.65752939051755277 42.94475530544325181, -93.65747354221453236 42.94460613999704179, -93.6581096869965819 42.94447292966584229, -93.65816151469569206 42.94488122739068814, -93.65752939051755277 42.94475530544325181))
81;19-002337;42.943333;-93.661667;3013244;42.943291;-93.66169;42.9433242300342;-93.6619983793376;445991;4754733;Polygon ((-93.66163945030577054 42.94342665896543565, -93.66159678391795751 42.94324253918340872, -93.66228000571182122 42.94307415343394041, -93.66231092597614349 42.94342775868882711, -93.662014064344433 42.94357397931004527, -93.66163945030577054 42.94342665896543565))
81;19-002338;43.053889;-93.705;3013194;43.05389;-93.704994;43.0539660751361;-93.7049190989781;442593;4767048;Polygon ((-93.70522668561942226 43.05388782068159514, -93.70476787912404859 43.05416968264771782, -93.70459705506868886 43.05408602733069046, -93.70482560301832109 43.05387036053322447, -93.70515748828243829 43.05377862599470973, -93.70522668561942226 43.05388782068159514))
81;19-002339;43.060556;-93.710556;3013191;43.060493;-93.710793;43.0604975612274;-93.7107865806297;442121;4767778;Polygon ((-93.71121254048351545 43.0603262360190584, -93.71070695568677422 43.06067817100601758, -93.7104830697365685 43.06070945784676951, -93.71062207957524492 43.0603896973896525, -93.71121254048351545 43.0603262360190584))
81;19-002340;43.061111;-93.708333;3013190;43.061092;-93.708488;43.0610999389056;-93.7084352989938;442313;4767843;Polygon ((-93.70895090833815289 43.0609702561276535, -93.70828856235945636 43.06128328929242599, -93.70807106650853768 43.06127965247083722, -93.70825799870993933 43.06098949500145068, -93.70895090833815289 43.0609702561276535))
81;19-002341;43.057222;-93.705;3013188;43.057091;-93.704994;43.0571024036765;-93.7049503451575;442593;4767397;Polygon ((-93.70528101345557559 43.05709973277761549, -93.70473979321738511 43.05730736077339316, -93.7046498099218752 43.05716341443159934, -93.70483109295132351 43.0569729526218552, -93.7052047894619875 43.05697065039141336, -93.70528101345557559 43.05709973277761549))
81;19-002342;43.062778;-93.724167;3013178;43.062893;-93.72419;43.0629359903161;-93.7243947927992;441015;4768058;Polygon ((-93.72506230709335284 43.06283358932405747, -93.72429827335565733 43.06316230755003716, -93.72397181361381513 43.06313945950184774, -93.72408275711966041 43.06275010169270701, -93.72506230709335284 43.06283358932405747))
81;19-002343;43.066389;-93.724167;3013177;43.066391;-93.72419;43.0663694720434;-93.7243547987873;441022;4768439;Polygon ((-93.72503854803443346 43.06625039238621611, -93.72422696203389592 43.06658439401843452, -93.72393493077166227 43.06660119011924337, -93.7240390849841134 43.06621187552888586, -93.72503854803443346 43.06625039238621611))
81;19-002344;43.082222;-93.726944;3013175;43.082291;-93.727089;43.0823171318983;-93.7271538054234;440809;4770212;Polygon ((-93.72769658052489206 43.08221672017530324, -93.72705420126790443 43.08250482021557559, -93.72685702152442389 43.08250109010410256, -93.72684657233253347 43.08219222592719433, -93.72769658052489206 43.08221672017530324))
81;19-002345;42.978889;-93.670833;3013285;42.978992;-93.670891;42.9789682238297;-93.6706181202891;445320;4758697;Polygon ((-93.67107428605278585 42.97906761976713597, -93.67003673942673458 42.97913847517570218, -93.67031160785020916 42.97882792945380004, -93.67114654700257859 42.97884795094338273, -93.67107428605278585 42.97906761976713597))
81;19-002346;42.972222;-93.6575;3013273;42.972092;-93.657593;42.9721132277343;-93.6578541418222;446355;4757927;Polygon ((-93.65747343411651116 42.97223232720040897, -93.65744454184331858 42.97206805907841698, -93.65801258594656531 42.97188541229170511, -93.65820464306683846 42.97207863922265147, -93.65808511266303071 42.97232348620189413, -93.65747343411651116 42.97223232720040897))
81;19-002347;42.969722;-93.656389;3013272;42.969891;-93.656395;42.9698711944888;-93.6566308645855;446452;4757678;Polygon ((-93.65630231440309217 42.96996484343733869, -93.65629346336679362 42.96977056292438846, -93.65687612018660957 42.96968749499620088, -93.65692594791291015 42.96990645456086355, -93.65676507043019683 42.97009174331689962, -93.65630231440309217 42.96996484343733869))
81;19-002348;42.971667;-93.649722;3013271;42.971592;-93.649796;42.9715515676037;-93.6499586079209;446998;4757860;Polygon ((-93.649650557252059 42.97165774464944832, -93.64960154038953988 42.97151352013987236, -93.6501827534576563 42.9712909746257381, -93.65016764654551196 42.97178934562649033, -93.649650557252059 42.97165774464944832))
81;19-002349;42.990278;-93.673889;3013294;42.990292;-93.673889;42.9903034721587;-93.6735112593962;445094;4759958;Polygon ((-93.67404101347253231 42.99039483390719596, -93.67303759679097652 42.99050039539073254, -93.67301359275407435 42.99016668665969121, -93.67405887038530921 42.99016551838109734, -93.67404101347253231 42.99039483390719596))
81;19-002350;42.991111;-93.671389;3013293;42.990993;-93.671394;42.9910668442581;-93.6711117773715;445290;4760041;Polygon ((-93.67150772832499683 42.99117935677969626, -93.67089073629566087 42.9912427689840726, -93.67059101229017415 42.99114486877491004, -93.67094791952550281 42.99088366977075282, -93.67153927785049916 42.99095992700151214, -93.67150772832499683 42.99117935677969626))
81;19-002351;42.991667;-93.668056;3013292;42.991592;-93.667992;42.9915489202689;-93.6683431972603;445516;4760093;Polygon ((-93.66789823276258176 42.99167696400039063, -93.66788228417816242 42.99145781239911202, -93.66874243618504181 42.99128337359863394, -93.66861252351287703 42.99182227857455985, -93.66789823276258176 42.99167696400039063))
81;19-002352;42.994167;-93.671944;3013290;42.99419;-93.67189;42.9941658882789;-93.6717084572239;445244;4760385;Polygon ((-93.67205587714018122 42.99432256721486567, -93.67100960721357694 42.99423901495659095, -93.6717197019355865 42.99399567383715492, -93.67216866015476739 42.99408272904475581, -93.67205587714018122 42.99432256721486567))
81;19-002353;42.985;-93.670278;3013289;42.984993;-93.670395;42.9849789301964;-93.6705613805039;445330;4759364;Polygon ((-93.67028334321999239 42.98507707735743111, -93.67028834339423327 42.98491261439404099, -93.67082405057034578 42.98486961321144406, -93.67077887394857783 42.9850841400468795, -93.67028334321999239 42.98507707735743111))
81;19-002354;42.986667;-93.669167;3013288;42.986591;-93.669289;42.9865613034168;-93.6696174795443;445408;4759539;Polygon ((-93.66918624963970785 42.98671551530553359, -93.66914891083024486 42.98640181483839484, -93.66992173518008258 42.98631756867712284, -93.67007364131569602 42.98655585566954329, -93.66984602897669276 42.98684619253737083, -93.66918624963970785 42.98671551530553359))
81;19-002355;42.9875;-93.6675;3013287;42.987392;-93.667389;42.9874520585255;-93.6676873361679;445566;4759637;Polygon ((-93.66727761952178355 42.98758099936006971, -93.66724799286768643 42.98735196157968375, -93.66796605148128663 42.98722320234571015, -93.66815156293927203 42.98743139871132257, -93.66769986267085812 42.98771307351765358, -93.66727761952178355 42.98758099936006971))
81;19-002356;42.9825;-93.672778;3013286;42.982594;-93.672691;42.9825840868687;-93.6723458900998;445182;4759100;Polygon ((-93.67276374927631366 42.98269671326157493, -93.6719567712519563 42.98275626493241219, -93.67194629496430025 42.98241749326253824, -93.67284985260516805 42.98250187634209141, -93.67276374927631366 42.98269671326157493))
81;19-002357;42.945833;-93.6525;3013254;42.945892;-93.652695;42.9459240990163;-93.6528307461833;446742;4755016;Polygon ((-93.6525156277286186 42.94600317156640301, -93.65251378578312824 42.945828781482426, -93.65308234180102431 42.94571591585745551, -93.65307225352485432 42.94604484308579373, -93.65286988901131338 42.94615063779649233, -93.6525156277286186 42.94600317156640301))
81;19-002358;42.946389;-93.650278;3013255;42.946392;-93.650192;42.9463724000162;-93.6504118167694;446939;4755064;Polygon ((-93.65012653127439535 42.9465670391588219, -93.65000876638205796 42.94633351289161283, -93.65076702804248043 42.94619964987339245, -93.65077596238899105 42.94640389689842408, -93.65012653127439535 42.9465670391588219))
81;19-002359;42.947194;-93.647778;3068814;42.946861;-93.647781;42.9468870540983;-93.6479547524982;447140;4755120;Polygon ((-93.64771328966801889 42.94701440457355091, -93.64760925455560425 42.94679574677826395, -93.64821200221234676 42.94670762627055893, -93.64816839383810532 42.94707660583213737, -93.64771328966801889 42.94701440457355091))
81;19-002360;42.948333;-93.640833;3013258;42.948391;-93.640793;42.948384981744;-93.6408276306605;447723;4755282;Polygon ((-93.6406192340766097 42.9485266676999089, -93.64056953391805393 42.94831268231746435, -93.64099471843694289 42.94810600438920289, -93.64099357137651225 42.94864914391825295, -93.6406192340766097 42.9485266676999089))
81;19-002361;42.939444;-93.653333;3013260;42.939392;-93.653191;42.939410814297;-93.6534301799969;446687;4754293;Polygon ((-93.65312414536276719 42.93957519536583334, -93.65306105695603378 42.93938122301348415, -93.65358044784792924 42.93911416605714493, -93.65373349068005382 42.93947704233932683, -93.65359965015147736 42.93964722451153193, -93.65312414536276719 42.93957519536583334))
81;19-002362;42.994167;-93.666389;3013291;42.99419;-93.666389;42.9941792520532;-93.6666995769598;445653;4760384;Polygon ((-93.66624709227382084 42.99428064489722345, -93.66619769514085192 42.99410653333699628, -93.66712560310246261 42.99391676383656602, -93.6669413159783204 42.99445100077684145, -93.66624709227382084 42.99428064489722345))
81;19-002363;42.942778;-93.649444;3013261;42.94289;-93.649391;42.9428205501222;-93.6495834673492;447004;4754669;Polygon ((-93.6492852337272268 42.94297570360991756, -93.64924249971336678 42.94278161380458414, -93.6497555729532678 42.94255447316874807, -93.64987568789949535 42.94301221596236928, -93.6492852337272268 42.94297570360991756))
81;19-002373;42.948056;-93.643611;3013257;42.948093;-93.643593;42.9480637668239;-93.643709005765;447488;4755248;Polygon ((-93.64356925744854721 42.94818917662873048, -93.64339182027809727 42.94808553376665827, -93.64349785017871852 42.94784575986363251, -93.64389232888733261 42.94794818189421193, -93.64402472994015625 42.94828627238271679, -93.64356925744854721 42.94818917662873048))
